Video ID,Title,Channel,Published At
Akekaiocl5c,"GROKO: Was, wenn die Koalitionsgespräche scheitern? Ist dann die AfD am Zug? | Faktencheck",WELT Nachrichtensender,2025-02-27T20:21:53Z
oJIj81RQ0Vc,Reportage avec des militants de l&#39;AFD à Dresde - En Société du 23 février 2025,En Société - France Télévisions,2025-02-23T18:08:46Z
oJIj81RQ0Vc,Reportage avec des militants de l&#39;AFD à Dresde - En Société du 23 février 2025,En Société - France Télévisions,2025-02-23T18:08:46Z
a1T482RvJ7U,Sind die AfD Demokraten? | Frank-Christian Hansel bei NOT A FAKE,FilmPartner24,2025-02-22T14:38:06Z
CsgJsjEBbnk,Warum die AfD in RLP so stark abschneidet | Bundestagswahl 2025,SWR Aktuell,2025-02-26T15:30:06Z
Tqa6R6tQByk,"Nach der Wahl: Scholz tritt ab, Merz übernimmt, die AfD verdoppelt sich | heute-show vom 28.02.2025",ZDF heute-show,2025-02-28T21:30:06Z
0Q2U5AJJHek,Weidel an Opfer der Politik! AfD wird für Gerechtigkeit sorgen! #shorts #weidel #edit #afd,Agon,2025-02-09T17:41:00Z
Ak4_twHlrRI,Eure Meinung?🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #remigration,Blaue Welle Deutschland,2025-02-20T09:08:00Z
8_q99lrBKGU,"FdI, Lega e AfD: cosa hanno in comune la destra italiana e quella tedesca?",La7 Attualità,2025-02-09T22:56:41Z
pPEDMMKQTQQ,❌DAS MUSST DU SEHEN 😲❌ #aliceweidel #politik #afd #bundestag #chrupalla #cdu #spd #merz #scholz,Rich Kids of Wall Street ,2025-02-27T08:49:16Z
zivb4eFZN4g,"Augen auf, Grenzen zu! #afd #ltnrw",AfD-Fraktion NRW,2025-02-08T18:00:49Z
4Itl7K6XdDI,Man sollte die Grünen aus dem Bundestag ausschließen anstatt die AfD . #politik #afd #fyp,DerSeggl88,2025-02-28T15:17:29Z
Bn_gLwKNGxs,"Germany’s AfD party, explained",CBC News: The National,2025-02-21T23:31:25Z
6SERymfdoTQ,Ce parere au tinerii despre succesul AfD?,DW Română,2025-02-25T13:00:08Z
jztjNuOc0k4,🤡 #afd #wahlen #nachrichten #politik #remigration #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-02-02T09:08:00Z
VoS9V-CyAxg,"Rot-grüne Aktivisten drehen durch, weil die AfD und Alice Weidel ein Recht auf Wahlkampf haben!",Sascha Schmitz,2025-02-09T14:27:30Z
Ii1qX-wz34I,AFD Skandal Krah? #aliceweidel #afd #bundestag #cdu #maximiliankrah,Ben {Ungeskriptet},2025-02-04T21:54:02Z
VwlkQLgB8dM,Tino Chrupalla stopft linksversiffter verschrumpelter Oma das Maul #afd #tinochrupalla,Red Scorpion,2025-02-07T09:15:01Z
iK1qnh_4nnA,Thomas Thumm (AfD) lässt seine Wut über Altparteien raus ...,AfD-Fraktion im Sächsischen Landtag,2025-02-13T13:21:15Z
j5ICIuj-TVU,❌BALD WIEDER RUSSISCHES GAS 🇩🇪?❌ #afd #politik #putin #spd #chrupalla #bundestag #merz #scholz,Rich Kids of Wall Street ,2025-02-06T17:45:34Z
ZjvQXNK8fjQ,Alice Weidel - die AfD-Chefin im Porträt,ZDFheute Nachrichten,2025-02-19T12:00:47Z
dnwYGHARI-s,"Beatrix von Storch (AfD) über Migration, Entlastungen &amp; Energiepolitik - Serie zur Bundestagswahl",rbb24,2025-02-15T10:00:13Z
EfwgSJxs7f4,AFD NEDEN HAKLI? Almanya&#39;da Aşırı Sağ Yükseliyor,Tolga Turan,2025-02-24T17:04:06Z
Kkmw5AE1kZc,Alice Weidel! AFD 💙 #aliceweidel #afd #wahlen,Shortsexplorepage,2025-02-25T04:27:40Z
QO1nQlxvqm0,Die Wahrheit: So steht die AfD wirklich zur Meinungsfreiheit! #afd #noafd #fckafd #meinungsfreiheit,Bissen BlaBla,2025-02-02T16:30:05Z
4dsTzTPKI8o,Söder sprengt Brandmauer zu Alice Weidel und AfD? 😱 CDU Afd Koalition? #afd #politik #söder #weidel,Kevin Beutler,2025-02-28T06:00:05Z
vTPsPJMlFwM,Wo bleibt das Konzept gegen links? Carsten Hütter (AfD),AfD-Fraktion im Sächsischen Landtag,2025-02-17T07:53:12Z
UwTgMeQYEvM,"Weidel, la candidata de la AfD: &quot;Un resultado histórico&quot; #shorts",EL PAÍS,2025-02-23T20:50:30Z
9RmyKEQQqx8,"Die AfD der größte Gewinner, die SPD die größten Verlierer. #afd #politik #deutschland #news #fyp",DerSeggl88,2025-02-24T05:55:23Z
IgGDsg-L9SQ,Eure Meinung?🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #remigration,Blaue Welle Deutschland,2025-02-13T06:08:00Z
P8fhqfJsjSU,#Chrupalla #hartaberfair #Wahlkampf  #afd #timjacken #WokeMindVirus #kirche #AfD #Demokratie,Berlin360°,2025-02-17T09:19:50Z
7w32u527P68,Politisches Beben: Wandert der AfD-Erfolg vom Osten in den Westen? #afd #wahlen2025,Welt Im Wandel ,2025-02-26T18:58:11Z
N99TLJ-P8w4,Die AfD: Politische Fehler und ihre Folgen-GEZ-Lanz vs Schlaukopf,NoAntifant,2025-02-05T17:48:40Z
bLWLb0RM7HQ,Germany’s Far-Right Comeback | NYT Opinion,The New York Times,2025-02-22T15:00:50Z
03FIgDSFPoQ,Die AfD will .... #shorts #shortsfeed #shortvideo #afd #politik #deutsch #foryou #fyp #milliarden,Vindex - Shorts,2025-02-18T10:00:00Z
RA82JjkX89Y,24 Jahre Knast! #afd #wahlen #nachrichten #politik #asyl #deutschland #aliceweidel #remigration,Blaue Welle Deutschland,2025-02-23T15:08:00Z
k2uwQKV0WCE,Abonnieren 🤡 #afd #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #remigration,Blaue Welle Deutschland,2025-02-09T18:07:00Z
pIuYrcD3GzE,Checkt ihr das nicht???  |  #news #politik #deutschland #afd #dielinke #cdu #spd #grüne #twitch,KIANUSH | PRIMETIME,2025-02-24T09:00:50Z
KffcABIzOCk,Tino Chrupalla in Bestform #tinochrupalla #afd #lanz,Red Scorpion,2025-02-06T19:36:06Z
x3zH4BC5MRc,Elon Musk schockiert im Gespräch mit Alice Weidel von der AfD #elonmusk #aliceweidel #afd,Kevin Beutler,2025-02-09T07:00:37Z
0zWiCqMD1gw,CDU-Abschreiber BLAMIERT sich! 😂 #afd #shorts,PolitischeWelt,2025-02-13T18:58:00Z
BOTmB7aB5NI,Mögliche AFD Koalition? #afd #aliceweidel #bundestag #cdu #maximiliankrah,Ben {Ungeskriptet},2025-02-12T18:00:09Z
_y65jyTVZqI,Große AfD-Gegendemo in Kusel,SWR Aktuell,2025-02-08T19:34:40Z
co7FAVXA_uQ,"AfD: Strompreis runter auf 3,5 Cent pro kWh! #shorts #afd #weidel #alice #aliceweidel",Storytelling Heroes,2025-02-25T11:46:27Z
azUTqVxE8rE,Chrupalla zerlegt ÖRR-Propaganda! 🔥🚀 #tinochrupalla #örr #zerstört #afd #kurzvideo,ichSACHSja,2025-02-25T15:21:55Z
4DeU3U0O4e8,#umfrage #ykollektiv  #fürdich  #bundestagswahl2025  #afd #cdu #spd #grüne #linke #foru #fyp #viral,aexllenz,2025-02-13T07:22:13Z
OGKVIvPCZxI,#afd #afdfraktion #afdwählen #bundestagswahl #bundesregierung #cdu #spd #merz #aliceweidel #weidel,Fettbär ,2025-02-05T16:42:33Z
o0_VuYCKH-s,Von der Flüchtlingsarbeit zur AFD,nicht mehr politikverdrossen,2025-02-21T08:52:58Z
jpEkAyqJMN0,AfD: Faktencheck &amp; verrückte Logik!,BlueTiger,2025-02-21T12:46:47Z
C9uN85yAErE,AFD Alice Weidel Edit #viralvideo #shorts #afd #aliceweidel,Beni Anthony,2025-02-02T20:01:47Z
MCc7KkeHwY8,El partido AfD de Alemania puede ser la sorpresa en las elecciones de este domingo - Aqui están sus,NOTICIAS ILUSTRADAS,2025-02-21T21:28:57Z
vhmNO5nqZuY,&quot;On The Brink Of Collapse&quot; | Germany’s Hard-Right Nationalist AfD Set For Election Gains,TalkTV,2025-02-21T13:30:40Z
CTzGW-sSgdI,FINALLY! Nikon AF-D to Z Adapter #nikkor #adapter #FTZ,Matt Granger,2025-02-28T08:11:15Z
F3OE3n82fXg,Demokratie oder betreutes Wählen? | Die Anstalt,ZDF Satire,2025-02-21T17:00:26Z
qo2z0dxbM10,Why is this German election different?,Channel 4 News,2025-02-22T17:23:02Z
3p1kwc3fLPs,"अतीत का वो भयानक डर, जो लोगों में घर कर रहा है [Why AFD has become a big concern for many Germans]",DW हिन्दी,2025-02-15T07:15:00Z
VSDBkNlPug8,Germany&#39;s far-right party sees support ahead of pivotal election,NBC News,2025-02-22T05:30:22Z
iMYm1U0vw8k,Acalorado debate sobre la política migratoria sacude la campaña electoral,DW Español,2025-02-03T15:53:49Z
EtpEHHx8wkc,ドイツで躍進する極右政党”AfD”とは？反EU・反難民・温暖化の否定…過激な思想はなぜ支持されるのかわかりやすく解説！,公式 池上彰と増田ユリヤのYouTube学園,2025-02-12T09:00:15Z
OVJBc7VW9o8,German election: AfD nearly doubles support from last election | DW News,DW News,2025-02-24T00:26:13Z
jiDXt7eMFcQ,How much of the far-right AfD success is down to co-leader Alice Weidel? | DW News,DW News,2025-02-25T20:45:02Z
uM1EjM_mZPE,¿Burkas o bikinis? Así ha ganado la DERECHA en Alemania - @SoloFonseca,Solo Fonseca,2025-02-24T15:47:53Z
d--87InG4CU,"L&#39;AFD, le parti politique qui inquiète l&#39;Europe",Une autre histoire,2025-02-15T14:51:30Z
zfcdXGx0XNw,MEINUNG: US-Einmischung bei Bundestagswahl! &quot;Kalter Krieg zwischen Berlin und Washington!&quot;,WELT Nachrichtensender,2025-02-17T11:01:27Z
t_x4JPZ8bC0,Trump congratulates Germany’s conservative election winners as far-right AfD come second|  BBC News,BBC News,2025-02-23T22:53:34Z
sGAT42_Rxvc,Diese Frau ist NICHT normal 😭💀,laserluca,2025-02-09T19:12:48Z
z8U3zJyjLG4,"Bundestagswahl 2025: Union gewinnt, AfD mit Rekord, SPD historisch schlecht, FDP wohl raus",ZDFheute Nachrichten,2025-02-23T23:08:55Z
W7JKMVE92M8,AfD : le retour des nazis en Allemagne ? (Yaz) 🇩🇪,Paroles D'Honneur,2025-02-26T19:17:18Z
lIl056lYszY,Live: Mega-Veranstaltung mit Alice Weidel in Heidenheim! - AfD,AfD TV,2025-02-09T17:19:46Z
RP6dxfKTCeU,AFD FEIERT HISTORISCHEN WAHLERFOLG: Weidel fordert CDU-Zusammenarbeit – Merz hält an Blockade fest!,WELT Nachrichtensender,2025-02-24T10:45:02Z
upcIr_TCom0,"Live aus Löbau: Chrupalla, Urban und Gerald Grosz beim Wahlkampfabschluss der AfD Sachsen",AfD TV,2025-02-21T20:41:49Z
TJJ809jHQgg,BUNDESTAG: &quot;Wirklich erstaunlich&quot; Heftiger Schlagabtausch! Friedrich Merz&#39; Asyl-Debatte eskaliert!,WELT Nachrichtensender,2025-02-01T19:30:03Z
6t9rfRkpt38,⚡🚨 Habeck ABSOLUT LÄCHERLICH! ABSCHIEBUNG PASSEND ZUR WAHL? 🤡,M — Λ U S — T V,2025-02-03T10:57:29Z
K4c_PpxY-Ro,Song für Robert Habeck (2025): Ganz sicher kein Kanzler | extra 3 | NDR,extra 3,2025-02-19T10:56:34Z
RNoPsX7_F1c,"Hubertus Heil und Carsten Linnemann diskutieren über Bürgergeld, Rente und AfD | maischberger",tagesschau,2025-02-20T09:46:48Z
Ce1LzREpt10,"U18-Wahl in Bayern: CSU vorn, AfD und Linke knapp dahinter | BR24",BR24,2025-02-17T19:30:02Z
Q0vxkqUISCw,¿Por qué ALEMANIA ya NO quiere INMIGRANTES? @VisualPolitik,VisualPolitik,2025-02-21T17:12:23Z
Rtz5jS0xCy4,BUNDESTAGSWAHL 2025: SPD und Grüne im Anti-Merz-Wahlkampf! Wahlhilfe für die AFD? | WELT Meinung,WELT Nachrichtensender,2025-02-07T15:00:40Z
DeReJVt4uQc,Live: Mega-Veranstaltung mit Alice Weidel in Neu-Isenburg! - AfD,AfD TV,2025-02-01T17:33:16Z
heDYi93LKJk,"Union gewinnt Bundestagswahl - Schwarz-Rot mit Mehrheit - AfD auf Platz zwei, SPD fällt tief",ntv Nachrichten,2025-02-24T06:32:41Z
HKbvwnwFZho,ドイツ　最大野党が移民政策で極右政党と連携「戦後のタブー破った」と批判の声(2025年2月3日),ANNnewsCH,2025-02-03T14:43:18Z
4BYeAxnbfzg,Legende 😂,Experte für Alles,2025-02-18T19:00:04Z
CSl4HIONvjc,Young and radical - Why right-wing populism is on the rise | DW Documentary,DW Documentary,2025-02-10T17:00:11Z
ROZdt_bAcH0,DEUTSCHLAND: NGO-Streit eskaliert! Merz-Anfrage sorgt für heftige Reaktionen bei SPD und Grünen,WELT Nachrichtensender,2025-02-27T09:30:17Z
3KFWZlEiKck,Live aus Erfurt: Björn Höcke und Stephan Brandner beim Wahlkampfabschluss der AfD Thüringen,AfD TV,2025-02-23T00:53:25Z
GIQTDiWTzko,Zeit für die Entscheidung: AfD-Wahlabend live aus Berlin!,AfD TV,2025-02-23T18:37:21Z
Q0Yu7flRQG8,"Bundestagswahl 2025: Alles, was ihr wissen müsst",MrWissen2go,2025-02-19T16:00:12Z
COVAJ5ccExY,Elon Musk ist ein kommunistischer Robin Hood | Till Reiners’ Happy Hour,ZDF Satire,2025-02-06T17:00:11Z
5-Itw3JrRYc,AfD Hessen: Wahlkampfabschluss in Neuhof!,AfD TV,2025-02-20T21:07:23Z
qsEws6D3xzM,"B-LASH über MERZ,AFD BRANDMAUER,ELITEN,KINDER,MARC DETROUX Rolikz Reactions",Rolikz,2025-02-04T23:10:06Z
33ekKJnHjVI,Was wird aus den Kanzlerkandidat:innen nach der Bundestagswahl?   #tagesschau #bundestagswahl,tagesschau,2025-02-25T16:39:53Z
0UEhMDAlX1Y,Mass Deportations: Last Week Tonight with John Oliver (HBO),LastWeekTonight,2025-02-03T04:00:00Z
M0sRsYCN6Fg,Das beschäftigt die Gen Z: Exklusive Reportage! #Bundestagswahl #shorts,RTL News,2025-02-22T17:00:31Z
WcsA4yKubdw,MERZ-BEBEN: Proteste in ganz Deutschland gegen CDU und AfD! I NETZREPORTER,WELT Netzreporter,2025-02-02T09:58:55Z
Cyu94m4_hKA,Energie bezahlbar machen - am Sonntag mit beiden Stimmen AfD wählen!,AfD TV,2025-02-21T14:09:57Z
Rz5uXCPp4Wk,Are Germany’s conservatives embracing far-right populism | To the Point,DW News,2025-02-07T13:00:42Z
p4JsCd1wH6U,L’Allemagne face aux élections | L&#39;Europe à la croisée des chemins | ARTE,ARTE,2025-02-13T16:30:22Z
Ga4ojFenO7g,Germanyல் Trump மாடலை கையிலெடுக்கும் AFD? Rightக்கு அதிகரிக்கும் ஆதரவால் Germany Indiansக்கு ஆபத்து?,DW தமிழ்,2025-02-18T13:17:39Z
apnde-Dpq8E,Politik und Medien und die Stimmung im Land | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,2025-02-28T22:00:05Z
wETvRUetU_I,"German election: CDU’s Friedrich Merz claims win, AfD second",Al Jazeera English,2025-02-23T19:12:15Z
V5K1Pq0C77Q,"Deutschland 2025: Was ist noch Mitte, was ist schon rechts? | Die Anstalt",ZDF Satire,2025-02-23T17:00:40Z
NaY9qfxVryY,New German Chancellor rules out coalition with the far right AfD #germany #elections,ITV News,2025-02-24T15:27:43Z
CfwLDkkXj50,AfD - ALTERNATIVA por ALEMANIA (Sus propuestas),NOTICIAS ILUSTRADAS,2025-02-21T18:26:11Z
x3rRiRDjoUM,#AfD-Politikerin# Beatrix von #Storch im #rbb-Gespräch #Volker #Wieprecht #Kandidatencheck #elonmusk,Berlin360°,2025-02-19T09:29:20Z
G5IX4_9lXtw,Jörg Urban (AfD): BlackRock-Merz wird den Krieg nicht beenden! Frieden mit Russland!,AfD-Fraktion im Sächsischen Landtag,2025-02-12T17:30:05Z
A-dCflCLGZ8,AfD: &quot;Viele Grüße an Uli Hoeneß!&quot; #afd #weidel #chrupalla #bayern #fcbayern #bayernmünchen,Sven W. Tritschler,2025-02-24T11:45:50Z
iCZzMXy-Vb8,Almanya | Göç karşıtı AfD&#39;yi destekleyen Türkler,DW Türkçe,2025-02-19T18:15:02Z
23cbickpXKQ,Milica Djurdjevic AfD! #deutschland #politik #bundestag #afd #debatte #aliceweidel #parlament #cdu,BlueTiger,2025-02-22T17:24:34Z
rfGDrg51lVY,Merz kommt bei KLARTEXT ins Stottern |  #afd #teamalice #cdu,NewsOne,2025-02-15T09:52:50Z
ifRzFIdGbP0,Analyse der Bundestagswahl: AfD und Linke legen zu #news #shorts #deutschland,NZZ erklärt,2025-02-24T10:34:23Z
DE8CSAQBydM,The AfD&#39;s Nazi Connections Run Deeper Than You Think,Bes D. Marx,2025-02-22T21:07:49Z
k0Qs8l6kWXU,Größte Mutprobe: #afd #ltnrw,AfD-Fraktion NRW,2025-02-13T18:00:38Z
aD8okzqA5lI,Tino Chrupalla stopft woker Lehrerin das Maul #afd #bundestagswahl #wahl #btw #btw25,Red Scorpion,2025-02-16T18:15:10Z
tO46k-VoEtw,Chruplla politik für deutsche 🇩🇪🤯#afd #politik #habeck #deutschland,ichSACHSja,2025-02-07T19:00:40Z
9dMES8_ge-k,JD Vance zündet Politbombe - Beste Rede #bundestagswahl #wahl #afd #btw #union,Red Scorpion,2025-02-15T13:37:37Z
Aj2iQ6xTlQ0,AfD-Politik für Bürger: Zwischen Versprechen und Realität,BreakingRadar,2025-02-06T15:34:15Z
DkZAepIS0tQ,Bitterböse grüne Logik...! #afd #ltnrw,AfD-Fraktion NRW,2025-02-05T18:00:09Z
IdjpFv7MV7I,Besser als alle syrischen Ärzte! #afd #ltnrw,AfD-Fraktion NRW,2025-02-18T18:00:13Z
n9m0Ds-ihm8,CDU-AfD-FDP könnten sofort regieren! #afd #ltnrw,AfD-Fraktion NRW,2025-02-21T18:00:49Z
4qZgvtz1ryc,AfD-Politiker stopft Merz das Lügenmaul #merz #bundestagswahl #wahl #afd #union #cdu,Red Scorpion,2025-02-01T07:08:53Z
wYKZdzVGNo0,Ralf Schumacher über AfD #politik #news #deutschland #automobile #afd #funny #memes #cdu #deutsch,BlueTiger,2025-02-04T22:31:03Z
p7w0SCajutA,GERMANIA: AfD non governa (per ora). E adesso?,GioPizzi,2025-02-25T17:01:03Z
r9OZzWw4qA8,🚨 Wenn AfD bei 25 % währe – Dann drohen Untersuchungsausschüsse für die Altparteien! 🔥💥,BreakingRadar,2025-02-11T10:52:55Z
5Y6MranNhiw,Merz mit Brandmauer zur AfD: Koaliert er jetzt mit Scholz und Habeck? 😱 #politik #deutschland #afd,Kevin Beutler,2025-02-21T06:00:06Z
A4YVWTJcLSM,Tausende Windräder in unsere Wälder? Niemals! Arthur Österle (AfD),AfD-Fraktion im Sächsischen Landtag,2025-02-28T07:00:10Z
iyK_Px1mDUw,Merz wird enttarnt #afd #bundestagswahl #btw #cdu #union,Red Scorpion,2025-02-24T16:30:10Z
gBq0Blc5B-c,"Qui est Alice Weidel, la candidate AFD à la chancellerie allemande ? - En Société du 2 février 2025",En Société - France Télévisions,2025-02-03T13:13:31Z
fzpZic-YW7s,A ultradireita é uma ameaça para brasileiros na Alemanha?,DW Brasil,2025-02-20T20:30:04Z
JRYp_gAiK5U,"&quot;Zeit&quot;-Journalist Ijoma #Mangold glaubt, die #Brandmauer zur #afd sei fatal. #bundestagswahl",based.,2025-02-25T17:18:27Z
buApLXrPe9M,Jauch kritisiert Scholz: Deutsche Politik gescheitert! 😱 #politik #afd #cdu #spd #bundestagswahl2025,Kevin Beutler,2025-02-22T14:15:06Z
u_x1t0jgiWI,Am 23.02.2025 🇩🇪 #AfD wählen! 👌🏻💙 🇭🇺 Ignaz Bearth auf Telegram: https://t.me/ignazbearth,Ignaz Bearth,2025-02-03T19:32:17Z
QFWPfk5w5WI,#Weidel #Baerbock #Vance #Gauland #Steinmeier #Vogelschiss #Sicherheitskonferenz #Brandmauer #AfD,Berlin360°,2025-02-15T14:46:57Z
xZ92LUG6GYk,Viele neue Grünen-Wähler! #afd #ltnrw,AfD-Fraktion NRW,2025-02-11T18:00:47Z
Gc3fhUMR04E,Alice Weidel über Herbert Kickl #afd #aliceweidel #weidel #fpö #fpo #herbertkickl #kickl,Political Entertainment,2025-02-02T15:00:14Z
_F2CCE9A6rk,I NAZISTI tornano in GERMANIA? Cos&#39;è questa AFD che CRESCE nei sondaggi?,Will Media,2025-02-19T12:45:53Z
RN75Mg12TN8,"🔥Chrupalla ZERSTÖRT Youtuber - links, grün &amp; lost - Tim Jacken🔥 #afd",SatireFux,2025-02-17T03:29:43Z
xpbZ2ZrGj1A,Germany: Gen Z Turns Right in Major Boost for AfD Party Ahead of Election | Firstpost America | N18G,Firstpost,2025-02-21T20:20:00Z
PDdFmzQHGFc,🔥 Schlagabtausch zwischen Peter Hahne vs. Ex-Lehrer zu Migration &amp; AfD,Meet Your Mentor ,2025-02-12T16:00:31Z
HhMae69wTwQ,Almanya&#39;da Türklerin AfD endişesi,BBC News Türkçe,2025-02-24T18:00:20Z
bIErge1cGbE,Alice Weidel: Das verspreche ich euch für Tag 1! 🎯  #afd #politik #deutschland  #aliceweidel,Unabhängig Denken,2025-02-07T16:54:19Z
NVDieHiGmwc,Zeit für Deutschland #deutschland #politik #bundestag #afd #debatte #aliceweidel #cdu #parlament,BlueTiger,2025-02-21T18:13:07Z
AtGBurSxOS0,Ist die deutsche Industrie noch zu retten? #afd #cdu #deutschland #politik #ampel,Politikverständnis,2025-02-20T12:00:23Z
Zq7PDig5E4E,"Lanz | Gysi, Chrupalla und der schwedische Arzt #politik #funnyshorts #migration #afd #bürgergeld",Political Entertainment,2025-02-06T23:44:49Z
mlEplbMyHvY,Gutes Zeichen für 2029! #shorts #shortsfeed #shortvideo #afd #politik #deutsch #foryou #thüringen,Vindex - Clips,2025-02-23T23:52:35Z
Vvd_c5eKsEw,ドイツ総選挙　極右政党「AfD」第2党に躍進　最大野党の保守「キリスト教民主・社会同盟」が第1党に　ショルツ首相の与党が敗北　寛容だったドイツの移民政策見直しへ｜TBS NEWS DIG,TBS NEWS DIG Powered by JNN,2025-02-24T09:42:21Z
lAN_70nJGY0,5 Gründe gegen die CDU #deutschland #politik #bundestag #afd #debatte #aliceweidel #parlament #cdu,BlueTiger,2025-02-21T14:51:31Z
-CLws0yAJNw,💙ALICE WEIDEL - Viel Glück💙 (Song) - Deutscher Patriot (Deutschland) Musik AFD,BlauesDeutschland,2025-02-21T12:00:00Z
mJ1L10cUmOA,Die zwei größten Wendehälse #afd #bundestagswahl2025 #bundestagswahl #wahl #cdu #union #btw,Red Scorpion,2025-02-17T16:20:19Z
qA0mbVTI1vU,A német sajtó szerint jót tett az AfD- és Alice Weidel népszerűségének a szerdai Orbán-találkozó,ATV Magyarország,2025-02-13T09:20:36Z
pdvib22o4gU,Elezioni Germania. Governo spaccato su Cdu e Afd. Meloni con chi sta? Sentite come parlava di Merkel,La Repubblica,2025-02-24T20:06:25Z
9zaVyD1Z4Ro,AfD: Deutschlands Hoffnung auf Wirtschaftsaufschwung?,BlueTiger,2025-02-20T03:07:09Z
ifkn9jioK98,Alice Weidel: Freiheit statt Verbote! 🚗  #afd #politik #aliceweidel  #nachrichten,Unabhängig Denken,2025-02-08T10:45:03Z
RT4xRgUKOcM,Fachkräftemigration: Ja oder Nein? #afd #wahlkampf2025 #zukunftdeutschland #jetzt #weidel #wahrheit,Daten Fakten Kurioses,2025-02-06T15:56:50Z
ifkn9jioK98,Alice Weidel: Freiheit statt Verbote! 🚗  #afd #politik #aliceweidel  #nachrichten,Unabhängig Denken,2025-02-08T10:45:03Z
Sq-ba8OJyfc,Alice Weidel Talent🤯 #aliceweidel #afd #politik #bundestag #wahl2025 #weidel #deutschepolitik #china,Unzensiert Deutsch,2025-02-09T16:46:04Z
D4smLt6sA_k,#Neutral #Afd #Medien #Verdummung #Mainstream #ZDF #ard #GEZ #moma #Nius #Schmuddelkindern #miosga,Berlin360°,2025-02-08T10:10:39Z
vUgD5X3TXSY,Alice Weidel spricht Klartext zur Schließung Deutscher Grenzen! #aliceweidel #afd #politik,Kevin Beutler,2025-02-26T06:00:40Z
aqls2OdL5EM,Schwarz-Grün immer unmöglicher 💪 #afd #SPD #CDU #bündnis90diegrünen #bsw #linke,GameBlamer,2025-02-08T22:24:38Z
xa3KTuGLQPs,Waarom in Oost-Duitsland relatief vaker #AfD wordt gestemd | Ulrike Nagel #Buitenhof #short,Buitenhof,2025-02-23T16:33:26Z
yz26zKg8Gu8,AfD-Strategie: Steuersenkungen und bezahlbare Energie in Deutschland,NoAntifant,2025-02-07T07:27:27Z
UriNwkfyPGc,💙ZEIT FÜR DEUTSCHLAND💙#shorts #afd,G33IS0N3,2025-02-15T09:40:16Z
8h5_0wtddLs,"💥AfD an die Jugend: Zukunft in Freiheit, Sicherheit und Wohlstand!",BreakingRadar,2025-02-18T11:36:43Z
-WyWwkSZnZM,AfD: Der Schlüssel zu Vernunft und Wohlstand in Deutschland,NoAntifant,2025-02-06T09:27:38Z
6Qi3wXr_hpA,AfD: Deutschland zuerst – Schluss mit dem Wahnsinn,NoAntifant,2025-02-19T09:38:35Z
gjZaazU1w1Q,#Weidel #Miosga #Kaspertheater #Quark #Merz #NiUS ##AfD #CDU #SPD #FDP #bundestag #Schuldkult,Berlin360°,2025-02-04T17:23:02Z
qfx2ha_-Jh4,Weidel wie immer stringent. #afd #weidel #bundestagswahl #bundestagswahl2025 #niewiederistjetzt,Thomas,2025-02-18T16:56:28Z
i0d3wjQJZS0,Alice Weidel: Scharfe Kritik an Baerbocks feministischer Außenpolitik! 🎯 #afd #aliceweidel,Unabhängig Denken,2025-02-04T12:03:32Z
2GkK5Z7PPE8,Markus Söder und die Grünen #söder #csu #union #afd #btw,Red Scorpion,2025-02-26T17:51:43Z
1u8gNjzIa38,#diegrünen #grüne #roberthabeck #habeck #afd #weidel #bundestagswahl #deutschland,Fettbär ,2025-02-20T09:30:42Z
2QtQ6FIAEt8,#bundestagswahl #afd #cdu #fridaysforfuture #gegenrechts #rechts #deutsch #deutschland #weidel,Fettbär ,2025-02-22T17:50:11Z
-kwF4fTFF4g,Alice Weidel - Deswegen AFD,WatchMe,2025-02-13T13:04:40Z
BsQIpAaoSjQ,#Merz #Bundestag #Scholz #Dänemark #Grenzkontrollen #Migration #Aschaffenburg #Afd #Asylpolitik,Berlin360°,2025-02-12T13:21:38Z
fiBxBr28nbg,Abstieg der SPD #shorts #shortsfeed #shortvideo #afd #politik #deutsch #foryou #fyp #spd,Vindex - Clips,2025-02-03T00:23:34Z
g7kG-e2B_ls,"Steuern erhöhen? Ganz, ganz schlechte Idee! Jörg Urban (AfD)",AfD-Fraktion im Sächsischen Landtag,2025-02-25T07:00:34Z
3HJIsowd9dQ,Was hat der #AfD-Erfolg bei den Landtagswahlen mit #TikTok zutun? 🤖 #KI #Algorithmus #Politik #Wahl,KI-Campus,2025-02-02T18:00:02Z
KGPFfHmJD3A,Wir gehen nicht RECHTS oder LINKS wir gehen GERADEAUS! #politik #deutschland #afd #dielinke #cdu,KIANUSH | PRIMETIME,2025-02-24T09:00:29Z
Z2BogzI896o,German Right Wing Party: AFD,Mario Adrion Comedy,2025-02-12T18:04:45Z
gsOJ7CWDwTc,AfD supporters rally ahead of German federal election,SBS News,2025-02-21T23:17:00Z
NJj2PDpJdZc,J D Vance macht Merz Druck #afd #baerbock #bundestagswahl2025,warum.kritisch,2025-02-14T22:38:07Z
